image_url,prompt,model ,image_ID
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00182.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00182.txt,A,182A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00183.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00183.txt,A,183A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00184.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00184.txt,A,184A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00185.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00185.txt,A,185A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00186.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00186.txt,A,186A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00187.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00187.txt,A,187A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00188.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00188.txt,A,188A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00189.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00189.txt,A,189A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00190.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00190.txt,A,190A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00191.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00191.txt,A,191A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00192.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00192.txt,A,192A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00193.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00193.txt,A,193A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00194.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00194.txt,A,194A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00195.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00195.txt,A,195A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00196.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00196.txt,A,196A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00197.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00197.txt,A,197A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00198.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00198.txt,A,198A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00199.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00199.txt,A,199A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00200.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00200.txt,A,200A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00201.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00201.txt,A,201A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00202.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00202.txt,A,202A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00203.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00203.txt,A,203A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00204.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00204.txt,A,204A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00205.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00205.txt,A,205A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00206.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00206.txt,A,206A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00207.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00207.txt,A,207A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00208.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00208.txt,A,208A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00209.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00209.txt,A,209A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00210.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00210.txt,A,210A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00211.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00211.txt,A,211A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00212.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00212.txt,A,212A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00213.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00213.txt,A,213A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00214.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00214.txt,A,214A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00215.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00215.txt,A,215A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00216.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00216.txt,A,216A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00217.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00217.txt,A,217A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00218.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00218.txt,A,218A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00219.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00219.txt,A,219A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00220.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00220.txt,A,220A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00221.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00221.txt,A,221A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00222.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00222.txt,A,222A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00223.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00223.txt,A,223A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00224.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00224.txt,A,224A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00225.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00225.txt,A,225A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00226.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00226.txt,A,226A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00227.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00227.txt,A,227A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00228.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00228.txt,A,228A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00229.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00229.txt,A,229A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00230.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00230.txt,A,230A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00231.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00231.txt,A,231A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00232.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00232.txt,A,232A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00233.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00233.txt,A,233A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00234.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00234.txt,A,234A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00235.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00235.txt,A,235A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00236.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00236.txt,A,236A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00237.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00237.txt,A,237A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00238.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00238.txt,A,238A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00239.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00239.txt,A,239A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00240.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00240.txt,A,240A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00241.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00241.txt,A,241A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00242.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00242.txt,A,242A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00243.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00243.txt,A,243A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00244.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00244.txt,A,244A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00245.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00245.txt,A,245A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00246.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00246.txt,A,246A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00247.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00247.txt,A,247A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00248.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00248.txt,A,248A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00249.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00249.txt,A,249A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00250.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00250.txt,A,250A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00251.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00251.txt,A,251A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00252.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00252.txt,A,252A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00253.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00253.txt,A,253A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00254.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00254.txt,A,254A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00255.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00255.txt,A,255A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00256.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00256.txt,A,256A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00257.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00257.txt,A,257A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00258.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00258.txt,A,258A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00259.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00259.txt,A,259A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00260.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00260.txt,A,260A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00261.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00261.txt,A,261A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00262.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00262.txt,A,262A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00263.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00263.txt,A,263A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00264.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00264.txt,A,264A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00265.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00265.txt,A,265A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00266.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00266.txt,A,266A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00267.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00267.txt,A,267A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00268.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00268.txt,A,268A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00269.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00269.txt,A,269A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00270.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00270.txt,A,270A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00271.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00271.txt,A,271A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00272.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00272.txt,A,272A